时间,事件,交路id,公里标,距离,信号,信号机,信号类型,速度,限速,工况,管压,缸压,转速/电流,均缸1,均缸2,其他
2023-06-04 19:30:00,均缸压力变化,5,49893,348,,,,0,85,,0,450,0,0,450,
2023-06-04 19:38:24,均缸压力变化,5,49893,348,,,,0,85,,0,440,0,50,440,
2023-06-04 19:38:24,均缸压力变化,5,49893,348,,,,0,85,,30,440,0,100,440,
2023-06-04 19:38:25,均缸压力变化,5,49893,348,,,,0,85,,60,440,0,140,440,
2023-06-04 19:38:25,均缸压力变化,5,49893,348,,,,0,85,,90,440,0,200,440,
2023-06-04 19:38:26,管压变化,5,49893,348,,,,0,85,,140,440,0,,,
2023-06-04 19:38:26,均缸压力变化,5,49893,348,,,,0,85,,140,440,0,250,440,
2023-06-04 19:38:27,均缸压力变化,5,49893,348,,,,0,85,,160,430,0,290,430,
2023-06-04 19:38:27,均缸压力变化,5,49893,348,,,,0,85,,180,410,0,330,420,
2023-06-04 19:38:28,均缸压力变化,5,49893,348,,,,0,85,,190,400,0,370,410,
2023-06-04 19:38:28,均缸压力变化,5,49893,348,,,,0,85,,210,390,0,420,390,
2023-06-04 19:38:29,均缸压力变化,5,49893,348,,,,0,85,,230,370,0,470,380,
2023-06-04 19:38:30,均缸压力变化,5,49893,348,,,,0,85,,240,360,0,520,360,
2023-06-04 19:38:31,均缸压力变化,5,49893,348,,,,0,85,,250,350,0,560,350,
2023-06-04 19:38:33,均缸压力变化,5,49893,348,,,,0,85,,280,320,0,600,330,
2023-06-04 19:38:38,管压变化,5,49893,348,,,,0,85,,320,310,0,,,
2023-06-04 19:38:48,管压变化,5,49893,348,,,,0,85,,360,310,0,,,
2023-06-04 19:39:05,管压变化,5,49893,348,,,,0,85,,400,310,0,,,
2023-06-04 19:39:16,管压变化,5,49893,348,,,,0,85,,440,310,0,,,
2023-06-04 19:39:24,管压变化,5,49893,348,,,,0,85,,480,310,0,,,
2023-06-04 19:39:33,管压变化,5,49893,348,,,,0,85,,520,310,0,,,
2023-06-04 19:39:42,管压变化,5,49893,348,,,,0,85,,550,310,0,,,
2023-06-04 19:39:48,管压变化,5,49893,348,,,,0,85,,570,310,0,,,
2023-06-04 19:39:48,机车工况变化,5,49893,348,,,,0,85,非前,570,310,0,,,
2023-06-04 19:39:49,机车工况变化,5,49893,348,,,,0,85,非前牵,570,310,0,,,
2023-06-04 19:40:39,管压变化,5,49893,348,,,,0,85,,590,310,0,,,
2023-06-04 19:40:59,机车工况变化,5,49893,348,,,,0,85,零前牵,590,310,0,,,
2023-06-04 19:40:59,机车工况变化,5,49893,348,,,,0,85,零前,590,310,0,,,
2023-06-04 19:41:01,管压变化,5,49893,348,,,,0,85,,570,310,0,,,
2023-06-04 19:41:01,均缸压力变化,5,49893,348,,,,0,85,,560,310,0,560,310,
2023-06-04 19:41:03,均缸压力变化,5,49893,348,,,,0,85,,530,310,0,520,310,
2023-06-04 19:41:12,管压变化,5,49893,348,,,,0,85,,490,310,0,,,
2023-06-04 19:41:13,均缸压力变化,5,49893,348,,,,0,85,,490,310,0,480,310,
2023-06-04 19:41:56,均缸压力变化,5,49893,348,,,,0,85,,490,310,0,520,310,
2023-06-04 19:41:57,均缸压力变化,5,49893,348,,,,0,85,,520,310,0,560,310,
2023-06-04 19:41:58,管压变化,5,49893,348,,,,0,85,,550,310,0,,,
2023-06-04 19:41:59,均缸压力变化,5,49893,348,,,,0,85,,560,310,0,600,310,
2023-06-04 19:42:15,管压变化,5,49893,348,,,,0,85,,580,310,0,,,
2023-06-04 19:42:27,机车工况变化,5,49893,348,,,,0,85,非前,580,310,0,,,
2023-06-04 19:42:27,机车工况变化,5,49893,348,,,,0,85,非前牵,580,310,0,,,
2023-06-04 19:42:52,均缸压力变化,5,49893,348,,,,0,85,,590,280,0,600,270,
2023-06-04 19:42:52,闸缸压力变化,5,49893,348,,,,0,85,,590,240,0,,,
2023-06-04 19:42:53,均缸压力变化,5,49893,348,,,,0,85,,590,220,0,600,220,
2023-06-04 19:42:53,鸣笛开始,5,49893,348,,,,0,85,,590,190,0,,,一端鸣笛开始
2023-06-04 19:42:53,均缸压力变化,5,49893,348,,,,0,85,,590,190,0,600,180,
2023-06-04 19:42:54,闸缸压力变化,5,49893,348,,,,0,85,,590,150,0,,,
2023-06-04 19:42:54,均缸压力变化,5,49893,348,,,,0,85,,590,140,0,600,130,
2023-06-04 19:42:54,鸣笛结束,5,49893,348,,,,0,85,,590,110,0,,,一端鸣笛结束
2023-06-04 19:42:55,均缸压力变化,5,49893,348,,,,0,85,,590,90,0,600,90,
2023-06-04 19:42:56,闸缸压力变化,5,49893,348,,,,0,85,,590,50,0,,,
2023-06-04 19:42:56,均缸压力变化,5,49893,348,,,,0,85,,590,50,0,600,50,
2023-06-04 19:42:57,均缸压力变化,5,49893,348,,,,0,85,,590,20,0,600,0,
2023-06-04 19:42:58,闸缸压力变化,5,49893,348,,,,0,85,,590,0,0,,,
2023-06-04 19:43:03,开车,5,49894,347,绿灯,503,出站,1,85,,590,0,0,,,
2023-06-04 19:43:13,速度变化,5,49898,343,,,,3,85,,590,0,0,,,
2023-06-04 19:43:20,速度变化,5,49905,336,,,,5,85,,590,0,0,,,
2023-06-04 19:43:26,速度变化,5,49915,326,,,,7,85,,590,0,0,,,
2023-06-04 19:43:32,速度变化,5,49929,312,,,,9,85,,590,0,0,,,
2023-06-04 19:43:39,速度变化,5,49947,294,,,,11,85,,590,0,0,,,
2023-06-04 19:43:45,速度变化,5,49967,274,,,,13,85,,590,0,0,,,
2023-06-04 19:43:51,速度变化,5,49991,250,,,,15,85,,590,0,0,,,
2023-06-04 19:43:57,速度变化,5,50018,223,,,,17,85,,590,0,0,,,
2023-06-04 19:44:03,速度变化,5,50047,194,,,,19,85,,600,0,0,,,
2023-06-04 19:44:08,速度变化,5,50078,163,,,,21,85,,600,0,0,,,
2023-06-04 19:44:14,速度变化,5,50111,130,,,,23,85,,600,0,0,,,
2023-06-04 19:44:20,速度变化,5,50149,92,,,,25,85,,600,0,0,,,
2023-06-04 19:44:24,过站中心,5,50180,61,,,,26,85,,600,0,0,,,
2023-06-04 19:44:28,速度变化,5,50209,32,,,,28,85,,600,0,0,,,
2023-06-04 19:44:32,出站,5,50233,1165,绿灯,19,出站,29,85,,600,0,0,,,
2023-06-04 19:44:36,速度变化,5,50270,1128,,,,31,85,,600,0,0,,,
2023-06-04 19:44:42,速度变化,5,50320,1078,,,,33,85,,600,0,0,,,
2023-06-04 19:44:47,速度变化,5,50372,1026,,,,35,85,,600,0,0,,,
2023-06-04 19:44:52,速度变化,5,50422,976,,,,37,85,,600,0,0,,,
2023-06-04 19:44:56,速度变化,5,50466,932,,,,39,85,,600,0,0,,,
2023-06-04 19:45:00,速度变化,5,50510,888,,,,41,85,,600,0,0,,,
2023-06-04 19:45:02,临时限速开始,5,50528,870,,,,41,85,,600,0,0,,,{'命令号': 71324}
2023-06-04 19:45:05,速度变化,5,50559,839,,,,43,85,,600,0,0,,,
2023-06-04 19:45:09,速度变化,5,50614,784,,,,45,85,,600,0,0,,,
2023-06-04 19:45:14,速度变化,5,50676,722,,,,47,85,,600,0,0,,,
2023-06-04 19:45:19,速度变化,5,50742,656,,,,49,85,,600,0,0,,,
2023-06-04 19:45:24,速度变化,5,50816,582,,,,51,85,,600,0,0,,,
2023-06-04 19:45:30,速度变化,5,50899,499,,,,53,85,,600,0,0,,,
2023-06-04 19:45:36,速度变化,5,50989,409,,,,55,85,,600,0,0,,,
2023-06-04 19:45:38,制式电平变化,5,51022,376,,,,55,85,,600,0,0,,,绝缘节
2023-06-04 19:45:42,过机不校,5,51080,318,,,,56,85,,600,0,0,,,
2023-06-04 19:45:46,速度变化,5,51146,252,,,,58,85,,600,0,0,,,
2023-06-04 19:45:53,速度变化,5,51259,139,,,,60,85,,600,0,0,,,
2023-06-04 19:46:00,速度变化,5,51379,19,,,,62,85,,600,0,0,,,
2023-06-04 19:46:01,过信号机,5,51390,1160,绿灯,513,通过,62,85,,600,0,0,,,
2023-06-04 19:46:03,制式电平变化,5,51423,1127,,,,62,85,,600,0,0,,,
2023-06-04 19:46:03,机车工况变化,5,51430,1120,,,,62,85,零前牵,600,0,0,,,
2023-06-04 19:46:04,机车工况变化,5,51432,1118,,,,62,85,零前,600,0,0,,,
2023-06-04 19:46:06,机车工况变化,5,51469,1081,,,,62,85,非前,600,0,0,,,
2023-06-04 19:46:06,机车工况变化,5,51471,1079,,,,62,85,非前牵,600,0,0,,,
2023-06-04 19:46:06,过机校正,5,51470,1080,,,,62,85,,600,0,0,,,距离误差：5，校正类型：码型校正；轮径值：1241.6；
2023-06-04 19:46:33,速度变化,5,51944,606,,,,64,85,,600,0,0,,,
2023-06-04 19:46:36,制式电平变化,5,51993,557,,,,64,85,,600,0,0,,,绝缘节
2023-06-04 19:46:59,速度变化,5,52402,148,,,,66,85,,600,0,0,,,
2023-06-04 19:47:07,过信号机,5,52550,1160,绿灯,525,通过,66,85,,600,0,0,,,
2023-06-04 19:47:08,制式电平变化,5,52579,1131,,,,66,85,,600,0,0,,,
2023-06-04 19:47:11,过机校正,5,52636,1074,,,,66,85,,600,0,0,,,距离误差：2，校正类型：通讯校正；轮径值：1241.6；
2023-06-04 19:47:30,防洪地段起点,5,52984,726,,,,67,85,,600,0,0,,,
2023-06-04 19:47:44,机车工况变化,5,53249,461,,,,68,85,零前牵,600,0,0,,,
2023-06-04 19:47:44,机车工况变化,5,53251,459,,,,68,85,零前,600,0,0,,,
2023-06-04 19:47:48,机车工况变化,5,53323,387,,,,67,85,非前,600,0,0,,,
2023-06-04 19:47:48,机车工况变化,5,53325,385,,,,67,85,非前制,600,0,0,,,
2023-06-04 19:47:51,均缸压力变化,5,53369,341,,,,66,85,,590,0,0,580,0,
2023-06-04 19:47:52,均缸压力变化,5,53387,323,,,,65,85,,580,0,0,560,0,
2023-06-04 19:47:52,防洪地段起点,5,53400,310,,,,65,85,,570,0,0,,,
2023-06-04 19:47:53,均缸压力变化,5,53405,305,,,,65,85,,560,0,0,540,0,
2023-06-04 19:47:54,均缸压力变化,5,53428,282,,,,65,85,,550,0,0,520,0,
2023-06-04 19:47:55,管压变化,5,53450,260,,,,64,85,,530,0,0,,,
2023-06-04 19:47:57,速度变化,5,53486,224,,,,62,85,,520,0,0,,,
2023-06-04 19:47:58,均缸压力变化,5,53502,208,,,,62,85,,510,0,0,500,0,
2023-06-04 19:48:00,速度变化,5,53526,184,,,,60,85,,510,0,0,,,
2023-06-04 19:48:02,速度变化,5,53560,150,,,,58,85,,510,0,0,,,
2023-06-04 19:48:03,速度变化,5,53589,121,,,,56,85,,510,0,0,,,
2023-06-04 19:48:05,速度变化,5,53616,94,,,,54,85,,510,0,0,,,
2023-06-04 19:48:07,速度变化,5,53640,70,,,,52,85,,510,0,0,,,
2023-06-04 19:48:08,速度变化,5,53662,48,,,,50,85,,510,0,0,,,
2023-06-04 19:48:10,速度变化,5,53685,25,,,,48,85,,510,0,0,,,
2023-06-04 19:48:12,过信号机,5,53710,1180,绿灯,537,通过,47,85,,510,0,0,,,
2023-06-04 19:48:13,速度变化,5,53718,1172,,,,45,85,,510,0,0,,,
2023-06-04 19:48:14,制式电平变化,5,53729,1161,,,,44,85,,510,0,0,,,绝缘节
2023-06-04 19:48:14,速度变化,5,53734,1156,,,,42,85,,510,0,0,,,
2023-06-04 19:48:14,均缸压力变化,5,53739,1151,,,,42,85,,510,0,0,520,0,
2023-06-04 19:48:15,管压变化,5,53745,1145,,,,41,85,,530,0,0,,,
2023-06-04 19:48:15,均缸压力变化,5,53746,1144,,,,41,85,,530,0,0,550,0,
2023-06-04 19:48:16,均缸压力变化,5,53753,1137,,,,41,85,,540,0,0,570,0,
2023-06-04 19:48:16,速度变化,5,53761,1129,,,,39,85,,550,0,0,,,
2023-06-04 19:48:17,均缸压力变化,5,53767,1123,,,,39,85,,560,0,0,590,0,
2023-06-04 19:48:17,过机校正,5,53760,1130,,,,39,85,,560,0,0,,,距离误差：8，校正类型：通讯校正；轮径值：1241.6；
2023-06-04 19:48:18,速度变化,5,53770,1120,,,,37,85,,570,0,0,,,
2023-06-04 19:48:20,速度变化,5,53786,1104,,,,35,85,,580,0,0,,,
2023-06-04 19:48:22,速度变化,5,53810,1080,,,,33,85,,580,0,0,,,
2023-06-04 19:48:26,速度变化,5,53840,1050,,,,31,85,,580,0,0,,,
2023-06-04 19:48:30,速度变化,5,53878,1012,,,,29,85,,580,0,0,,,
2023-06-04 19:48:31,机车工况变化,5,53887,1003,,,,29,85,零前制,580,0,0,,,
2023-06-04 19:48:31,机车工况变化,5,53888,1002,,,,29,85,零前,580,0,0,,,
2023-06-04 19:48:36,速度变化,5,53923,967,,,,27,85,,590,0,0,,,
2023-06-04 19:48:38,机车工况变化,5,53938,952,,,,27,85,非前,590,0,0,,,
2023-06-04 19:48:38,机车工况变化,5,53939,951,,,,27,85,非前牵,590,0,0,,,
2023-06-04 19:48:42,机车工况变化,5,53965,925,,,,26,85,零前牵,590,0,0,,,
2023-06-04 19:48:42,机车工况变化,5,53966,924,,,,26,85,零前,590,0,0,,,
2023-06-04 19:48:43,机车工况变化,5,53973,917,,,,25,85,非前,590,0,0,,,
2023-06-04 19:48:43,机车工况变化,5,53974,916,,,,25,85,非前牵,590,0,0,,,
2023-06-04 19:48:44,防洪地段起点,5,53981,909,,,,25,85,,590,0,0,,,
2023-06-04 19:49:00,速度变化,5,54089,801,,,,27,85,,590,0,0,,,
2023-06-04 19:49:05,速度变化,5,54134,756,,,,29,85,,590,0,0,,,
2023-06-04 19:49:10,速度变化,5,54177,713,,,,31,85,,590,0,0,,,
2023-06-04 19:49:16,速度变化,5,54223,667,,,,33,85,,600,0,0,,,
2023-06-04 19:49:21,速度变化,5,54275,615,,,,35,85,,600,0,0,,,
2023-06-04 19:49:26,速度变化,5,54323,567,,,,37,85,,600,0,0,,,
2023-06-04 19:49:31,速度变化,5,54374,516,,,,39,85,,600,0,0,,,
2023-06-04 19:49:35,速度变化,5,54426,464,,,,41,85,,600,0,0,,,
2023-06-04 19:49:40,速度变化,5,54475,415,,,,43,85,,600,0,0,,,
2023-06-04 19:49:43,防洪地段起点,5,54520,370,,,,44,85,,600,0,0,,,
2023-06-04 19:49:43,临时限速起点,5,54520,370,,,,44,85,,600,0,0,,,{'命令号': 71324}
2023-06-04 19:49:46,速度变化,5,54556,334,,,,46,85,,600,0,0,,,
2023-06-04 19:49:51,速度变化,5,54615,275,,,,48,85,,600,0,0,,,
2023-06-04 19:49:55,速度变化,5,54675,215,,,,50,85,,600,0,0,,,
2023-06-04 19:50:00,速度变化,5,54738,152,,,,52,85,,600,0,0,,,
2023-06-04 19:50:04,速度变化,5,54801,89,,,,54,85,,600,0,0,,,
2023-06-04 19:50:08,速度变化,5,54863,27,,,,56,85,,600,0,0,,,
2023-06-04 19:50:10,过信号机,5,54890,1150,绿灯,549,通过,56,85,,600,0,0,,,
2023-06-04 19:50:11,制式电平变化,5,54905,1135,,,,57,85,,600,0,0,,,
2023-06-04 19:50:14,过机校正,5,54965,1075,,,,58,85,,600,0,0,,,距离误差：-16，校正类型：码型校正；轮径值：1241.6；
2023-06-04 19:50:14,鸣笛开始,5,54968,1072,,,,58,85,,600,0,0,,,一端鸣笛开始
2023-06-04 19:50:14,鸣笛结束,5,54971,1069,,,,58,85,,600,0,0,,,一端鸣笛结束
2023-06-04 19:50:17,速度变化,5,55010,1030,,,,60,85,,600,0,0,,,
2023-06-04 19:50:21,速度变化,5,55086,954,,,,62,85,,600,0,0,,,
2023-06-04 19:50:26,速度变化,5,55169,871,,,,64,85,,600,0,0,,,
2023-06-04 19:50:30,速度变化,5,55248,792,,,,66,85,,600,0,0,,,
2023-06-04 19:50:31,临时限速结束,5,55269,771,,,,66,85,,600,0,0,,,{'命令号': 71324}
2023-06-04 19:50:33,鸣笛开始,5,55295,745,,,,66,85,,600,0,0,,,一端鸣笛开始
2023-06-04 19:50:34,鸣笛结束,5,55314,726,,,,67,85,,600,0,0,,,一端鸣笛结束
2023-06-04 19:50:39,速度变化,5,55415,625,,,,69,85,,600,0,0,,,
2023-06-04 19:50:53,鸣笛开始,5,55683,357,,,,70,85,,600,0,0,,,一端鸣笛开始
2023-06-04 19:50:53,鸣笛结束,5,55692,348,,,,70,85,,600,0,0,,,一端鸣笛结束
2023-06-04 19:50:57,防洪地段起点,5,55773,267,,,,70,85,,600,0,0,,,
2023-06-04 19:50:57,鸣笛开始,5,55774,266,,,,70,85,,600,0,0,,,一端鸣笛开始
2023-06-04 19:50:58,鸣笛结束,5,55786,254,,,,70,85,,600,0,0,,,一端鸣笛结束
2023-06-04 19:51:11,速度变化,5,56031,9,,,,72,85,,600,0,0,,,
2023-06-04 19:51:11,过信号机,5,56040,1150,绿灯,561,通过,72,85,,600,0,0,,,
2023-06-04 19:51:12,防洪地段起点,5,56065,1125,,,,72,85,,600,0,0,,,
2023-06-04 19:51:13,制式电平变化,5,56082,1108,,,,72,85,,600,0,0,,,绝缘节
2023-06-04 19:51:16,过机校正,5,56135,1055,,,,73,85,,600,0,0,,,距离误差：6，校正类型：通讯校正；轮径值：1241.6；
2023-06-04 19:51:26,速度变化,5,56334,856,,,,75,85,,600,0,0,,,
2023-06-04 19:51:41,制式电平变化,5,56656,534,,,,76,85,,600,0,0,,,
2023-06-04 19:52:06,过信号机,5,57190,1160,绿灯,571,通过,76,85,,600,0,0,,,
2023-06-04 19:52:07,制式电平变化,5,57212,1138,,,,75,85,,600,0,0,,,绝缘节
2023-06-04 19:52:11,过机校正,5,57287,1063,,,,75,85,,600,0,0,,,距离误差：-7，校正类型：码型校正；轮径值：1241.6；
2023-06-04 19:52:43,防洪地段起点,5,57955,395,,,,75,85,,600,0,0,,,
2023-06-04 19:53:02,过信号机,5,58350,1174,绿灯,583,预告,75,85,,600,0,0,,,
2023-06-04 19:53:04,制式电平变化,5,58396,1128,,,,75,85,,600,0,0,,,
2023-06-04 19:53:07,过机校正,5,58447,1077,,,,75,85,,600,0,0,,,距离误差：19，校正类型：通讯校正；轮径值：1241.6；
2023-06-04 19:53:30,制式电平变化,5,58926,598,,,,74,85,,600,0,0,,,绝缘节
2023-06-04 19:53:56,鸣笛开始,5,59447,77,,,,73,85,,600,0,0,,,一端鸣笛开始
2023-06-04 19:53:57,鸣笛结束,5,59462,62,,,,73,85,,600,0,0,,,一端鸣笛结束
2023-06-04 19:54:00,进站,5,59524,1345,绿灯,22,进站,73,85,,600,0,0,,,
2023-06-04 19:54:02,制式电平变化,5,59561,1308,,,,73,85,,600,0,0,,,
2023-06-04 19:54:06,防洪地段起点,5,59645,1224,,,,73,85,,600,0,0,,,
2023-06-04 19:54:11,防洪地段起点,5,59760,1109,,,,73,85,,600,0,0,,,
2023-06-04 19:54:12,鸣笛开始,5,59764,1105,,,,73,85,,600,0,0,,,一端鸣笛开始
2023-06-04 19:54:12,鸣笛结束,5,59773,1096,,,,73,85,,600,0,0,,,一端鸣笛结束
2023-06-04 19:54:26,鸣笛开始,5,60062,807,,,,74,85,,600,0,0,,,一端鸣笛开始
2023-06-04 19:54:27,鸣笛结束,5,60079,790,,,,74,85,,600,0,0,,,一端鸣笛结束
2023-06-04 19:54:31,过站中心,5,60154,715,,,,74,85,,600,0,0,,,
2023-06-04 19:54:32,临时限速开始,5,60177,692,,,,74,85,,600,0,0,,,{'命令号': 71324}
2023-06-04 19:54:42,速度变化,5,60387,482,,,,76,85,,600,0,0,,,
2023-06-04 19:55:04,出站,5,60869,1211,绿灯,22,出站,76,85,,600,0,0,,,
2023-06-04 19:55:05,鸣笛开始,5,60873,1207,,,,76,85,,600,0,0,,,一端鸣笛开始
2023-06-04 19:55:05,鸣笛结束,5,60880,1200,,,,76,85,,600,0,0,,,一端鸣笛结束
2023-06-04 19:55:16,机车工况变化,5,61104,976,,,,76,85,零前牵,610,0,0,,,
2023-06-04 19:55:16,机车工况变化,5,61106,974,,,,76,85,零前,610,0,0,,,
2023-06-04 19:55:16,制式电平变化,5,61108,972,,,,76,85,,610,0,0,,,绝缘节
2023-06-04 19:55:19,自动分相强断结束,5,61172,908,,,,76,85,,610,0,0,,,
2023-06-04 19:55:27,速度变化,5,61338,742,,,,74,85,,600,0,0,,,
2023-06-04 19:55:36,速度变化,5,61533,547,,,,72,85,,600,0,0,,,
2023-06-04 19:55:38,过分相,5,61558,522,,,,72,85,零前,600,0,0,,,
2023-06-04 19:55:46,速度变化,5,61726,354,,,,70,85,,600,0,0,,,
2023-06-04 19:55:48,自动分相强断开始,5,61758,322,,,,70,85,,600,0,0,,,
2023-06-04 19:55:54,速度变化,5,61878,202,,,,68,85,,600,0,0,,,
2023-06-04 19:56:01,机车工况变化,5,62001,79,,,,67,85,非前,600,0,0,,,
2023-06-04 19:56:01,机车工况变化,5,62003,77,,,,66,85,非前牵,600,0,0,,,
2023-06-04 19:56:05,过信号机,5,62080,1260,绿灯,621,通过,66,85,,600,0,0,,,
2023-06-04 19:56:06,制式电平变化,5,62098,1242,,,,66,85,,600,0,0,,,
2023-06-04 19:56:10,过机校正,5,62164,1176,,,,65,85,,600,0,0,,,距离误差：-2，校正类型：通讯校正；轮径值：1241.6；
2023-06-04 19:56:24,速度变化,5,62420,920,,,,67,85,,600,0,0,,,
2023-06-04 19:56:30,制式电平变化,5,62532,808,,,,68,85,,600,0,0,,,绝缘节
2023-06-04 19:56:35,速度变化,5,62645,695,,,,70,85,,600,0,0,,,
2023-06-04 19:56:44,速度变化,5,62814,526,,,,72,85,,600,0,0,,,
2023-06-04 19:56:51,制式电平变化,5,62951,389,,,,73,85,,600,0,0,,,
2023-06-04 19:56:59,速度变化,5,63110,230,,,,75,85,,600,0,0,,,
2023-06-04 19:57:09,过信号机,5,63340,1190,绿灯,633,通过,76,85,,600,0,0,,,
2023-06-04 19:57:11,制式电平变化,5,63378,1152,,,,76,85,,600,0,0,,,绝缘节
2023-06-04 19:57:14,过机校正,5,63439,1091,,,,76,85,,600,0,0,,,距离误差：-3，校正类型：码型校正；轮径值：1241.6；
2023-06-04 19:57:39,制式电平变化,5,63965,565,,,,75,85,,600,0,0,,,
2023-06-04 19:57:49,鸣笛开始,5,64170,360,,,,75,85,,600,0,0,,,一端鸣笛开始
2023-06-04 19:57:49,临时限速起点,5,64177,353,,,,74,85,,600,0,0,,,{'命令号': 71324}
2023-06-04 19:57:50,鸣笛结束,5,64178,352,,,,74,85,,600,0,0,,,一端鸣笛结束
2023-06-04 19:57:50,防洪地段起点,5,64195,335,,,,74,85,,600,0,0,,,
2023-06-04 19:58:07,过信号机,5,64530,1296,绿灯,645,通过,74,85,,600,0,0,,,
2023-06-04 19:58:07,鸣笛开始,5,64537,1289,,,,74,85,,600,0,0,,,一端鸣笛开始
2023-06-04 19:58:07,鸣笛结束,5,64542,1284,,,,74,85,,600,0,0,,,一端鸣笛结束
2023-06-04 19:58:08,制式电平变化,5,64551,1275,,,,74,85,,600,0,0,,,绝缘节
2023-06-04 19:58:11,过机校正,5,64626,1200,,,,74,85,,600,0,0,,,距离误差：-7，校正类型：码型校正；轮径值：1241.6；
2023-06-04 19:58:26,临时限速结束,5,64943,883,,,,74,85,,600,0,0,,,{'命令号': 71324}
2023-06-04 19:58:33,防洪地段起点,5,65077,749,,,,74,85,,600,0,0,,,
2023-06-04 19:58:43,制式电平变化,5,65288,538,,,,74,85,,600,0,0,,,
2023-06-04 19:59:09,过信号机,5,65832,1171,绿灯,659,通过,74,85,,600,0,0,,,
2023-06-04 19:59:10,制式电平变化,5,65852,1151,,,,74,85,,600,0,0,,,绝缘节
2023-06-04 19:59:14,过机校正,5,65928,1075,,,,74,85,,600,0,0,,,距离误差：-4，校正类型：通讯校正；轮径值：1241.6；
2023-06-04 19:59:40,制式电平变化,5,66469,534,,,,75,85,,600,0,0,,,
2023-06-04 20:00:01,防洪地段起点,5,66907,96,,,,75,85,,600,0,0,,,
2023-06-04 20:00:01,鸣笛开始,5,66913,90,,,,75,85,,600,0,0,,,一端鸣笛开始
2023-06-04 20:00:01,鸣笛结束,5,66925,78,,,,75,85,,600,0,0,,,一端鸣笛结束
2023-06-04 20:00:05,过信号机,5,67011,1302,绿灯,671,通过,75,85,,600,0,0,,,
2023-06-04 20:00:07,制式电平变化,5,67045,1268,,,,75,85,,600,0,0,,,绝缘节
2023-06-04 20:00:10,过机校正,5,67108,1205,,,,75,85,,600,0,0,,,距离误差：4，校正类型：通讯校正；轮径值：1241.6；
2023-06-04 20:00:14,鸣笛开始,5,67193,1120,,,,75,85,,600,0,0,,,一端鸣笛开始
2023-06-04 20:00:16,鸣笛结束,5,67226,1087,,,,75,85,,600,0,0,,,一端鸣笛结束
2023-06-04 20:00:20,鸣笛开始,5,67312,1001,,,,75,85,,600,0,0,,,一端鸣笛开始
2023-06-04 20:00:21,鸣笛结束,5,67334,979,,,,75,85,,600,0,0,,,一端鸣笛结束
2023-06-04 20:00:52,鸣笛开始,5,68001,312,,,,76,85,,600,0,0,,,一端鸣笛开始
2023-06-04 20:00:53,鸣笛结束,5,68005,308,,,,76,85,,600,0,0,,,一端鸣笛结束
2023-06-04 20:01:07,过信号机,5,68313,1287,绿灯,683,通过,76,85,,600,0,0,,,
2023-06-04 20:01:09,防洪地段起点,5,68343,1257,,,,76,85,,600,0,0,,,
2023-06-04 20:01:09,制式电平变化,5,68353,1247,,,,76,85,,600,0,0,,,
2023-06-04 20:01:09,鸣笛开始,5,68360,1240,,,,76,85,,600,0,0,,,一端鸣笛开始
2023-06-04 20:01:10,鸣笛结束,5,68367,1233,,,,76,85,,600,0,0,,,一端鸣笛结束
2023-06-04 20:01:12,过机校正,5,68412,1188,,,,76,85,,600,0,0,,,距离误差：3，校正类型：通讯校正；轮径值：1241.6；
2023-06-04 20:01:49,鸣笛开始,5,69188,412,,,,76,85,,600,0,0,,,一端鸣笛开始
2023-06-04 20:01:49,鸣笛结束,5,69195,405,,,,76,85,,600,0,0,,,一端鸣笛结束
2023-06-04 20:02:09,过信号机,5,69600,1285,绿灯,697,预告,75,85,,600,0,0,,,
2023-06-04 20:02:11,制式电平变化,5,69639,1246,,,,75,85,,600,0,0,,,绝缘节
2023-06-04 20:02:14,过机校正,5,69697,1188,,,,75,85,,600,0,0,,,距离误差：16，校正类型：码型校正；轮径值：1241.6；
2023-06-04 20:02:28,鸣笛开始,5,69999,886,,,,75,85,,600,0,0,,,一端鸣笛开始
2023-06-04 20:02:29,鸣笛结束,5,70011,874,,,,75,85,,600,0,0,,,一端鸣笛结束
2023-06-04 20:02:45,鸣笛开始,5,70358,527,,,,75,85,,600,0,0,,,一端鸣笛开始
2023-06-04 20:02:46,鸣笛结束,5,70369,516,,,,75,85,,600,0,0,,,一端鸣笛结束
2023-06-04 20:03:09,鸣笛开始,5,70861,24,,,,76,85,,600,0,0,,,一端鸣笛开始
2023-06-04 20:03:09,鸣笛结束,5,70865,20,,,,76,85,,600,0,0,,,一端鸣笛结束
2023-06-04 20:03:10,进站,5,70892,1212,绿灯,24,进站,76,85,,600,0,0,,,
2023-06-04 20:03:12,制式电平变化,5,70925,1179,,,,76,85,,600,0,0,,,
2023-06-04 20:03:37,鸣笛开始,5,71457,647,,,,75,85,,600,0,0,,,一端鸣笛开始
2023-06-04 20:03:37,鸣笛结束,5,71459,645,,,,75,85,,600,0,0,,,一端鸣笛结束
2023-06-04 20:03:41,过站中心,5,71542,562,,,,75,85,,600,0,0,,,
2023-06-04 20:04:07,鸣笛开始,5,72080,24,,,,74,85,,600,0,0,,,一端鸣笛开始
2023-06-04 20:04:08,鸣笛结束,5,72089,15,,,,75,85,,600,0,0,,,一端鸣笛结束
2023-06-04 20:04:09,出站,5,72093,1212,绿灯,24,出站,75,85,,600,0,0,,,
